spotify_id,artist_name,event_date,venue_name,venue_city,venue_country,event_url,ticket_url,ticket_status,start_time,timezone
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2024-12-9,Tivoli,Lisboa,Portugal,https://www.bandsintown.com/e/105992571-mayra-andrade-at-tivoli?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105992571-mayra-andrade-at-tivoli?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-12-09T19:00:00,Europe/Lisbon
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2024-11-23,Opéra de Monte-Carlo,Monaco,Monaco,https://www.bandsintown.com/e/106023986-mayra-andrade-at-opera-de-monte-carlo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106023986-mayra-andrade-at-opera-de-monte-carlo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-11-23T19:00:00,Europe/Monaco
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2024-09-26,Opernhaus,Hannover,Germany,https://www.bandsintown.com/e/1032315622-mayra-andrade-at-opernhaus?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1032315622-mayra-andrade-at-opernhaus?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-09-26T20:30:00,Europe/Berlin
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2024-07-4,COUR DE LA VIEILLE CHARITE (EN EXTERIEUR),Marseille,France,https://www.bandsintown.com/e/1030390128-mayra-andrade-at-cour-de-la-vieille-charite-(en-exterieur)?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030390128-mayra-andrade-at-cour-de-la-vieille-charite-(en-exterieur)?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-07-04T21:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2024-06-13,Kammermusiksaal,Berlin,Germany,https://www.bandsintown.com/e/1030599527-mayra-andrade-at-kammermusiksaal?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030599527-mayra-andrade-at-kammermusiksaal?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-06-13T20:00:00,Europe/Berlin
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2023-12-4,Le Trianon,Paris,France,https://www.bandsintown.com/z/1029314178-mayra-andrade-at-le-trianon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029314178-mayra-andrade-at-le-trianon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-12-04T20:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2023-11-27,Kaufleuten Klub,Zürich,Switzerland,https://www.bandsintown.com/z/1028902178-mayra-andrade-at-kaufleuten-klub?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028902178-mayra-andrade-at-kaufleuten-klub?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-27T20:00:00,Europe/Zurich
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2023-11-17,Union Chapel,Islington,United Kingdom,https://www.bandsintown.com/z/1029404450-mayra-andrade-at-union-chapel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029404450-mayra-andrade-at-union-chapel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-17T18:30:00,Europe/London
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2023-11-16,Union Chapel,London,United Kingdom,https://www.bandsintown.com/z/1028811105-mayra-andrade-at-union-chapel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028811105-mayra-andrade-at-union-chapel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-16T19:30:00,Europe/London
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2023-11-15,Le Trianon,Paris,France,https://www.bandsintown.com/z/1028810090-mayra-andrade-at-le-trianon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028810090-mayra-andrade-at-le-trianon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-15T20:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2021-07-15,Noches del Botánico,Madrid,Spain,https://www.bandsintown.com/z/102249570-mayra-andrade-at-noches-del-botanico?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102249570-mayra-andrade-at-noches-del-botanico?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2021-07-15T21:00:00,Europe/Madrid
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-10-1,Le Botanique,Bruxelles,Belgium,https://www.bandsintown.com/z/1017500749-mayra-andrade-at-le-botanique?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017500749-mayra-andrade-at-le-botanique?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-10-01T19:30:00,Europe/Brussels
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-09-30,Palais du Littoral,Grande-Synthe,France,https://www.bandsintown.com/z/102227242-mayra-andrade-at-palais-du-littoral?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102227242-mayra-andrade-at-palais-du-littoral?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-09-30T19:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-09-25,La Défense Jazz Festival,Nanterre,France,https://www.bandsintown.com/z/102361341-mayra-andrade-at-la-defense-jazz-festival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102361341-mayra-andrade-at-la-defense-jazz-festival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-09-25T18:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-09-23,L'Olympia Bruno Coquatrix,Paris,France,https://www.bandsintown.com/z/1017531538-mayra-andrade-at-l'olympia-bruno-coquatrix?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017531538-mayra-andrade-at-l'olympia-bruno-coquatrix?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-09-23T20:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-09-16,Electric Brixton,London,United Kingdom,https://www.bandsintown.com/z/1017898985-mayra-andrade-at-electric-brixton?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017898985-mayra-andrade-at-electric-brixton?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-09-16T19:00:00,Europe/London
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-09-12,Porto Coliseum,Porto,Portugal,https://www.bandsintown.com/z/1017559266-mayra-andrade-at-porto-coliseum?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017559266-mayra-andrade-at-porto-coliseum?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-09-12T20:00:00,Europe/Lisbon
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-09-11,Coliseu dos Recreios,Lisboa,Portugal,https://www.bandsintown.com/z/1017559376-mayra-andrade-at-coliseu-dos-recreios?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017559376-mayra-andrade-at-coliseu-dos-recreios?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-09-11T20:00:00,Europe/Lisbon
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-08-28,Burning Summer Festival,Carreira,Portugal,https://www.bandsintown.com/z/102089037-mayra-andrade-at-burning-summer-festival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102089037-mayra-andrade-at-burning-summer-festival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-08-28T20:00:00,Europe/Lisbon
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-07-31,Stimmen-Festival Rosenfelspark,Lörrach,Germany,https://www.bandsintown.com/z/1018285234-mayra-andrade-at-stimmen-festival-rosenfelspark?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1018285234-mayra-andrade-at-stimmen-festival-rosenfelspark?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-07-31T20:00:00,Europe/Berlin
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-07-30,Zeltival,Karlsruhe,Germany,https://www.bandsintown.com/z/102089002-mayra-andrade-at-zeltival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102089002-mayra-andrade-at-zeltival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-07-30T20:00:00,Europe/Berlin
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-07-29,Festival Musiques en Été,Genève,Switzerland,https://www.bandsintown.com/z/102088997-mayra-andrade-at-festival-musiques-en-ete?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102088997-mayra-andrade-at-festival-musiques-en-ete?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-07-29T20:00:00,Europe/Zurich
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-07-24,Real Jardín Botánico Alfonso XIII,Madrid,Spain,https://www.bandsintown.com/z/102055067-mayra-andrade-at-real-jardin-botanico-alfonso-xiii?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102055067-mayra-andrade-at-real-jardin-botanico-alfonso-xiii?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-07-24T21:00:00,Europe/Madrid
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-07-23,Teatre Grec,Barcelona,Spain,https://www.bandsintown.com/z/102055062-mayra-andrade-at-teatre-grec?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102055062-mayra-andrade-at-teatre-grec?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-07-23T20:00:00,Europe/Madrid
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-07-22,Marseille Jazz Five Continents,Marseille,France,https://www.bandsintown.com/z/102055053-mayra-andrade-at-marseille-jazz-five-continents?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102055053-mayra-andrade-at-marseille-jazz-five-continents?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-07-22T20:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-07-13,Festival Fêtes Escales,Génissieux,France,https://www.bandsintown.com/z/102088989-mayra-andrade-at-festival-fetes-escales?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102088989-mayra-andrade-at-festival-fetes-escales?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-07-13T20:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-02-8,Espace 93,Clichy-sous-Bois,France,https://www.bandsintown.com/z/101948669-mayra-andrade-at-espace-93?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101948669-mayra-andrade-at-espace-93?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-02-08T20:30:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-02-7,Théâtre Paul Eluard - Bezons,Bezons,France,https://www.bandsintown.com/z/1015764581-mayra-andrade-at-theatre-paul-eluard-bezons?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015764581-mayra-andrade-at-theatre-paul-eluard-bezons?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-02-07T20:30:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-02-5,Theatre Crochetan,Monthey,Switzerland,https://www.bandsintown.com/z/101948660-mayra-andrade-at-theatre-crochetan?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101948660-mayra-andrade-at-theatre-crochetan?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-02-05T20:00:00,Europe/Zurich
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-02-4,"LE CEDRE, CENTRE CULTUREL ET DE RENCONTRES",Chenôve,France,https://www.bandsintown.com/z/101948656-mayra-andrade-at-le-cedre-centre-culturel-et-de-rencontres?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101948656-mayra-andrade-at-le-cedre-centre-culturel-et-de-rencontres?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-02-04T20:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-01-28,La Lanterne,Rambouillet,France,https://www.bandsintown.com/z/101698137-mayra-andrade-at-la-lanterne?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101698137-mayra-andrade-at-la-lanterne?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-01-28T20:45:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-01-26,Circa Auch,Auch,France,https://www.bandsintown.com/z/101698131-mayra-andrade-at-circa-auch?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101698131-mayra-andrade-at-circa-auch?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-01-26T17:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-01-25,Espace James Chambaud,Lons,France,https://www.bandsintown.com/z/1016926037-mayra-andrade-at-espace-james-chambaud?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1016926037-mayra-andrade-at-espace-james-chambaud?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-01-25T21:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-01-24,La Cigalière,Sérignan,France,https://www.bandsintown.com/z/1017196327-mayra-andrade-at-la-cigaliere?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017196327-mayra-andrade-at-la-cigaliere?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-01-24T20:30:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2020-01-23,RADIANT - BELLEVUE,Caluire-et-Cuire,France,https://www.bandsintown.com/z/1015210500-mayra-andrade-at-radiant-bellevue?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015210500-mayra-andrade-at-radiant-bellevue?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-01-23T20:00:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-12-13,Le Rocher de Palmer,Cenon,France,https://www.bandsintown.com/z/101698896-mayra-andrade-at-le-rocher-de-palmer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101698896-mayra-andrade-at-le-rocher-de-palmer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-12-13T20:30:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-12-12,Complexe culturel Le Havre d'Olonne,Les Sables-d'Olonne,France,https://www.bandsintown.com/z/101698120-mayra-andrade-at-complexe-culturel-le-havre-d'olonne?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101698120-mayra-andrade-at-complexe-culturel-le-havre-d'olonne?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-12-12T20:45:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-11-23,NECC,MAISONS ALFORT,France,https://www.bandsintown.com/z/101696387-mayra-andrade-at-necc?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101696387-mayra-andrade-at-necc?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-11-23T20:45:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-11-22,Centre Culturel Paul B,Massy,France,https://www.bandsintown.com/z/1015708765-mayra-andrade-at-centre-culturel-paul-b?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015708765-mayra-andrade-at-centre-culturel-paul-b?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-11-22T20:30:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-11-21,Le Cargö,Caen,France,https://www.bandsintown.com/z/101696388-mayra-andrade-at-le-cargo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101696388-mayra-andrade-at-le-cargo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-11-21T20:30:00,Europe/Paris
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-11-16,Festspielhaus Sankt Polten,Sankt Polten,Austria,https://www.bandsintown.com/z/101696389-mayra-andrade-at-festspielhaus-sankt-polten?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101696389-mayra-andrade-at-festspielhaus-sankt-polten?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-11-16T19:30:00,Europe/Vienna
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-11-7,Annabel,Rotterdam,Netherlands,https://www.bandsintown.com/z/101698889-mayra-andrade-at-annabel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101698889-mayra-andrade-at-annabel?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-11-07T19:00:00,Europe/Amsterdam
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-10-19,Casino Figueira Salão Caffé,Figueira Da Foz,Portugal,https://www.bandsintown.com/z/101696390-mayra-andrade-at-casino-figueira-salao-caffe?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101696390-mayra-andrade-at-casino-figueira-salao-caffe?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-10-19T22:00:00,Europe/Lisbon
7uriYlc9ETgOg8VPFbdnbE,Mayra Andrade,2019-10-18,Cine-Teatro Avenida,Castelo Branco,Portugal,https://www.bandsintown.com/z/101696232-mayra-andrade-at-cine-teatro-avenida?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/101696232-mayra-andrade-at-cine-teatro-avenida?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-10-18T21:30:00,Europe/Lisbon
5F0iFhw7bZE7a8INjualJn,Braza,2024-03-24,Autódromo José Carlos Pace,São Paulo,Brazil,https://www.bandsintown.com/z/105009629-braza-at-autodromo-jose-carlos-pace?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105009629-braza-at-autodromo-jose-carlos-pace?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-24T13:00:00,America/Sao_Paulo
5F0iFhw7bZE7a8INjualJn,Braza,2024-03-22,Opinião,Porto Alegre,Brazil,https://www.bandsintown.com/z/104989010-braza-at-opiniao?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104989010-braza-at-opiniao?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-22T23:00:00,America/Sao_Paulo
5F0iFhw7bZE7a8INjualJn,Braza,2024-03-16,Circo Voador,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/104988991-braza-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104988991-braza-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-16T21:00:00,America/Sao_Paulo
5F0iFhw7bZE7a8INjualJn,Braza,2024-03-2,Clube Náutico Hobi,União da Vitória,Brazil,https://www.bandsintown.com/z/105197238-braza-at-clube-nautico-hobi?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105197238-braza-at-clube-nautico-hobi?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-02T20:00:00,America/Sao_Paulo
5F0iFhw7bZE7a8INjualJn,Braza,2024-02-3,Society of Friends of the Spa Atlântida - SABA,Xangri lá,Brazil,https://www.bandsintown.com/z/105009636-braza-at-society-of-friends-of-the-spa-atlantida-saba?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105009636-braza-at-society-of-friends-of-the-spa-atlantida-saba?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-02-03T13:00:00,America/Sao_Paulo
5F0iFhw7bZE7a8INjualJn,Braza,2024-01-24,Audio,São Paulo,Brazil,https://www.bandsintown.com/z/104869803-braza-at-audio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104869803-braza-at-audio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-01-24T22:00:00,America/Sao_Paulo
5F0iFhw7bZE7a8INjualJn,Braza,2023-11-18,Lona Cultural Gilberto Gil,Rio de Janeiro,Brazil,https://www.bandsintown.com/z/104742177-braza-at-lona-cultural-gilberto-gil?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104742177-braza-at-lona-cultural-gilberto-gil?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-18T19:00:00,America/Sao_Paulo
5F0iFhw7bZE7a8INjualJn,Braza,2023-11-14,Vila do Porto,João Pessoa,Brazil,https://www.bandsintown.com/z/104848682-braza-at-vila-do-porto?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104848682-braza-at-vila-do-porto?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-14T20:00:00,America/Fortaleza
5F0iFhw7bZE7a8INjualJn,Braza,2023-11-12,Whiskritório,Natal,Brazil,https://www.bandsintown.com/z/104781888-braza-at-whiskritorio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104781888-braza-at-whiskritorio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-12T17:00:00,America/Fortaleza
5F0iFhw7bZE7a8INjualJn,Braza,2023-11-10,Complexo Armazém,Fortaleza,Brazil,https://www.bandsintown.com/z/104742195-braza-at-complexo-armazem?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104742195-braza-at-complexo-armazem?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-10T21:00:00,America/Fortaleza
5F0iFhw7bZE7a8INjualJn,Braza,2023-11-4,A Autêntica,Belo Horizonte,Brazil,https://www.bandsintown.com/z/104742158-braza-at-a-autentica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104742158-braza-at-a-autentica?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-04T21:00:00,America/Sao_Paulo
